"_iterations","baselearner","train_risk"
1521,"sex_source_tensor",0.486125977132136
1522,"cp_one-hot",0.486104129879498
1523,"sex_source_tensor",0.486092597222965
1524,"exang_source_tensor",0.486081180589622
1525,"thalach_spline",0.486067171523644
1526,"age_spline",0.48605353728791
1527,"sex_source_tensor",0.486042040398876
1528,"exang_source_tensor",0.486030656855663
1529,"sex_source_tensor",0.486019198913172
1530,"exang_source_tensor",0.486007849778399
1531,"sex_source_tensor",0.485996430581853
1532,"trestbps_spline",0.485982209546843
1533,"exang_source_tensor",0.485970893569337
1534,"cp_source_tensor",0.485959628593517
1535,"age_spline",0.485946147161643
1536,"sex_source_tensor",0.48593477010641
1537,"exang_source_tensor",0.485923497404962
1538,"thalach_spline",0.485909675341472
1539,"cp_source_tensor",0.485898457224609
1540,"exang_source_tensor",0.485887223722828
1541,"sex_source_tensor",0.485875901465729
1542,"oldpeak_spline",0.485860374460568
1543,"cp_source_tensor",0.485849206699453
1544,"exang_source_tensor",0.48583802179647
1545,"age_spline",0.485824689065513
1546,"sex_source_tensor",0.485813408434689
1547,"trestbps_spline",0.485799379510646
1548,"cp_source_tensor",0.485788253973645
1549,"sex_source_tensor",0.485777015718342
1550,"exang_source_tensor",0.48576587493536
1551,"restecg_one-hot",0.485744680616117
1552,"exang_source_tensor",0.485733557994828
1553,"thalach_spline",0.485719933897968
1554,"cp_source_tensor",0.485708863409228
1555,"age_spline",0.485695653037671
1556,"cp_source_tensor",0.485684605112582
1557,"exang_source_tensor",0.485673529671457
1558,"sex_source_tensor",0.485662374013571
1559,"trestbps_spline",0.485648528536442
1560,"exang_source_tensor",0.485637485115167
1561,"sex_source_tensor",0.485626361162443
1562,"cp_source_tensor",0.485615381983903
1563,"exang_source_tensor",0.48560438062456
1564,"age_spline",0.485591311164642
1565,"sex_source_tensor",0.48558023238045
1566,"thalach_spline",0.485566789210113
1567,"cp_source_tensor",0.485555854553143
1568,"oldpeak_spline",0.485540696743905
1569,"exang_source_tensor",0.48552974057634
1570,"sex_source_tensor",0.485518706285622
1571,"cp_one-hot",0.485497803961574
1572,"sex_source_tensor",0.485486794879237
1573,"exang_source_tensor",0.485475883830236
1574,"trestbps_spline",0.485462239089599
1575,"age_spline",0.485449305332141
1576,"sex_source_tensor",0.485438322790029
1577,"exang_source_tensor",0.485427442753806
1578,"sex_source_tensor",0.485416496436796
1579,"exang_source_tensor",0.485405648801087
1580,"thalach_spline",0.485392385493856
1581,"cp_source_tensor",0.485381596048766
1582,"sex_source_tensor",0.485370698410316
1583,"exang_source_tensor",0.485359890340076
1584,"age_spline",0.485347091376888
1585,"cp_source_tensor",0.485336344442657
1586,"trestbps_spline",0.485322873289877
1587,"sex_source_tensor",0.485312013767121
1588,"exang_source_tensor",0.485301244908892
1589,"restecg_one-hot",0.485280746258998
1590,"exang_source_tensor",0.485269994635269
1591,"cp_source_tensor",0.485259295779954
1592,"age_spline",0.485246620892501
1593,"cp_source_tensor",0.485235943326345
1594,"thalach_spline",0.485222854981842
1595,"oldpeak_spline",0.485208049367933
1596,"sex_source_tensor",0.485197259473787
1597,"exang_source_tensor",0.485186559797895
1598,"sex_source_tensor",0.485175805103491
1599,"exang_source_tensor",0.485165137098022
1600,"cp_source_tensor",0.485154527022388
1601,"trestbps_spline",0.485141234577753
1602,"sex_source_tensor",0.485130521594733
1603,"age_spline",0.485117963575901
1604,"exang_source_tensor",0.485107333941333
1605,"cp_source_tensor",0.485096762277066
1606,"exang_source_tensor",0.485086170279108
1607,"sex_source_tensor",0.485075501271068
1608,"thalach_spline",0.485062591458256
1609,"cp_source_tensor",0.485052066887349
1610,"exang_source_tensor",0.485041512944788
1611,"sex_source_tensor",0.485030890536678
1612,"age_spline",0.485018457461672
1613,"cp_source_tensor",0.485007973483986
1614,"trestbps_spline",0.484994845732046
1615,"exang_source_tensor",0.484984329485514
1616,"sex_source_tensor",0.484973743098451
1617,"exang_source_tensor",0.484963257810349
1618,"oldpeak_spline",0.484948785621677
1619,"sex_source_tensor",0.484938228437252
1620,"cp_one-hot",0.484918241167902
1621,"thalach_spline",0.484905498217416
1622,"sex_source_tensor",0.484894965104261
1623,"age_spline",0.484882653914318
1624,"exang_source_tensor",0.484872213403086
1625,"sex_source_tensor",0.484861709305314
1626,"exang_source_tensor",0.484851299472479
1627,"restecg_one-hot",0.484831482350221
1628,"cp_source_tensor",0.484821127725435
1629,"exang_source_tensor",0.484810742380214
1630,"trestbps_spline",0.484797795628586
1631,"sex_source_tensor",0.484787349533253
1632,"age_spline",0.484775152048715
1633,"cp_source_tensor",0.484764834233214
1634,"exang_source_tensor",0.484754485746887
1635,"thalach_spline",0.484741905263219
1636,"sex_source_tensor",0.484731499282934
1637,"exang_source_tensor",0.484721179454246
1638,"cp_source_tensor",0.484710914881943
1639,"sex_source_tensor",0.484700553292263
1640,"age_spline",0.484688473521818
1641,"exang_source_tensor",0.484678191230439
1642,"cp_source_tensor",0.484667965540803
1643,"trestbps_spline",0.484655177594411
1644,"sex_source_tensor",0.484644850200593
1645,"oldpeak_spline",0.484630697449161
1646,"exang_source_tensor",0.484620456561696
1647,"sex_source_tensor",0.484610157175968
1648,"cp_source_tensor",0.484599983231334
1649,"thalach_spline",0.484587570785879
1650,"age_spline",0.484575599614578
1651,"exang_source_tensor",0.484565394120578
1652,"sex_source_tensor",0.484555133613993
1653,"cp_source_tensor",0.484544998052604
1654,"exang_source_tensor",0.484534830107808
1655,"sex_source_tensor",0.484524612921876
1656,"oldpeak_source_tensor",0.484514731728959
1657,"oldpeak_source_tensor",0.484504858723762
1658,"trestbps_spline",0.484492245683308
1659,"cp_source_tensor",0.484482151783134
1660,"oldpeak_source_tensor",0.484472288621447
1661,"sex_source_tensor",0.484462095112693
1662,"oldpeak_source_tensor",0.484452235821546
1663,"age_spline",0.484440378655092
1664,"oldpeak_source_tensor",0.484430528631849
1665,"oldpeak_source_tensor",0.484420686759132
1666,"sex_source_tensor",0.484410505790206
1667,"oldpeak_source_tensor",0.48440066776888
1668,"thalach_spline",0.484388401937563
1669,"oldpeak_source_tensor",0.484378570814785
1670,"cp_source_tensor",0.484368519440855
1671,"oldpeak_source_tensor",0.484358696722464
1672,"sex_source_tensor",0.484348544474345
1673,"oldpeak_source_tensor",0.484338725597462
1674,"oldpeak_source_tensor",0.484328914838711
1675,"oldpeak_source_tensor",0.484319112187575
1676,"restecg_one-hot",0.484299938650441
1677,"oldpeak_source_tensor",0.484290139597343
1678,"cp_source_tensor",0.484280119288293
1679,"oldpeak_source_tensor",0.484270328595077
1680,"sex_source_tensor",0.484260211204273
1681,"oldpeak_source_tensor",0.484250424324003
1682,"age_spline",0.484238672024035
1683,"oldpeak_source_tensor",0.484228894231409
1684,"oldpeak_source_tensor",0.484219124503981
1685,"sex_source_tensor",0.484209019525755
1686,"oldpeak_source_tensor",0.484199253592686
1687,"oldpeak_source_tensor",0.484189495712849
1688,"cp_source_tensor",0.484179517399812
1689,"trestbps_spline",0.484167064089274
1690,"oldpeak_source_tensor",0.484157315761846
1691,"sex_source_tensor",0.484147234244297
1692,"oldpeak_source_tensor",0.484137489696651
1693,"oldpeak_source_tensor",0.484127753179182
1694,"oldpeak_spline",0.484113953462657
1695,"sex_source_tensor",0.484103889059125
1696,"oldpeak_source_tensor",0.48409415897448
1697,"oldpeak_source_tensor",0.48408443690607
1698,"thalach_spline",0.484072320658895
1699,"oldpeak_source_tensor",0.484062605247976
1700,"sex_source_tensor",0.484052558657699
1701,"oldpeak_source_tensor",0.484042847003843
1702,"age_spline",0.484031204307956
1703,"cp_source_tensor",0.484021275000489
1704,"oldpeak_source_tensor",0.484011572540684
1705,"oldpeak_source_tensor",0.484001878064877
1706,"sex_source_tensor",0.483991854329597
1707,"oldpeak_source_tensor",0.483982163596696
1708,"oldpeak_source_tensor",0.483972480835993
1709,"oldpeak_source_tensor",0.483962806037203
1710,"sex_source_tensor",0.483952799528221
1711,"oldpeak_source_tensor",0.483943128457352
1712,"oldpeak_source_tensor",0.483933465336647
1713,"cp_source_tensor",0.483923583335467
1714,"oldpeak_source_tensor",0.483913928399395
1715,"sex_source_tensor",0.483903949582183
1716,"oldpeak_source_tensor",0.483894298363111
1717,"oldpeak_source_tensor",0.483884655073609
1718,"oldpeak_source_tensor",0.483875019703457
1719,"sex_source_tensor",0.483865058003139
1720,"oldpeak_source_tensor",0.483855426335126
1721,"trestbps_spline",0.48384315207771
1722,"age_spline",0.483831620136793
1723,"cp_source_tensor",0.483821776432022
1724,"oldpeak_source_tensor",0.483812154928118
1725,"thalach_spline",0.483800171744183
1726,"oldpeak_source_tensor",0.48379055669996
1727,"sex_source_tensor",0.483780613725317
1728,"oldpeak_source_tensor",0.483771002368491
1729,"oldpeak_source_tensor",0.48376139889627
1730,"oldpeak_source_tensor",0.483751803298503
1731,"sex_source_tensor",0.48374187736468
1732,"oldpeak_source_tensor",0.483732285439597
1733,"oldpeak_source_tensor",0.483722701377405
1734,"cp_source_tensor",0.483712904278802
1735,"oldpeak_source_tensor",0.483703328299492
1736,"sex_source_tensor",0.483693429754362
1737,"oldpeak_source_tensor",0.483683857437051
1738,"oldpeak_source_tensor",0.483674292962355
1739,"oldpeak_source_tensor",0.483664736320191
1740,"age_spline",0.483653314229163
1741,"sex_source_tensor",0.483643427796648
1742,"oldpeak_source_tensor",0.483633875583682
1743,"oldpeak_source_tensor",0.483624331189694
1744,"cp_source_tensor",0.483614574644688
1745,"oldpeak_source_tensor",0.483605038282336
1746,"sex_source_tensor",0.483595179095319
1747,"oldpeak_source_tensor",0.483585646367096
1748,"oldpeak_source_tensor",0.483576121437739
1749,"oldpeak_source_tensor",0.483566604297232
1750,"sex_source_tensor",0.483556761955201
1751,"thalach_spline",0.483544915341268
1752,"oldpeak_source_tensor",0.483535400317942
1753,"trestbps_spline",0.483523284917392
1754,"oldpeak_source_tensor",0.483513778718072
1755,"sex_source_tensor",0.483503953667357
1756,"oldpeak_source_tensor",0.483494451081431
1757,"oldpeak_source_tensor",0.48348495626154
1758,"oldpeak_source_tensor",0.483475469197721
1759,"cp_source_tensor",0.483465766750561
1760,"age_spline",0.483454440761048
1761,"restecg_one-hot",0.483435872786553
1762,"oldpeak_source_tensor",0.483426389779749
1763,"oldpeak_source_tensor",0.483416914511163
1764,"cp_source_tensor",0.483407224842095
1765,"oldpeak_spline",0.483393776222112
1766,"sex_source_tensor",0.483383985872167
1767,"oldpeak_source_tensor",0.483374516563006
1768,"oldpeak_source_tensor",0.483365054981062
1769,"oldpeak_source_tensor",0.483355601116434
1770,"sex_source_tensor",0.483345827435904
1771,"oldpeak_source_tensor",0.483336377143602
1772,"oldpeak_source_tensor",0.483326934557385
1773,"oldpeak_source_tensor",0.483317499667385
1774,"sex_source_tensor",0.483307742624389
1775,"oldpeak_source_tensor",0.483298311292567
1776,"oldpeak_source_tensor",0.483288887645778
1777,"cp_source_tensor",0.483279252964881
1778,"age_spline",0.483268025282482
1779,"oldpeak_source_tensor",0.483258610197948
1780,"sex_source_tensor",0.483248875131601
1781,"thalach_spline",0.483237159936703
1782,"oldpeak_source_tensor",0.483227746819651
1783,"oldpeak_source_tensor",0.483218341367911
1784,"oldpeak_source_tensor",0.483208943571683
1785,"sex_source_tensor",0.483199225769891
1786,"trestbps_spline",0.48318726956758
1787,"oldpeak_source_tensor",0.483177876262609
1788,"oldpeak_source_tensor",0.483168490600567
1789,"cp_source_tensor",0.483158892727214
1790,"oldpeak_source_tensor",0.483149514895037
1791,"sex_source_tensor",0.48313981956225
1792,"oldpeak_source_tensor",0.483130445251368
1793,"oldpeak_source_tensor",0.483121078563953
1794,"oldpeak_source_tensor",0.483111719490266
1795,"sex_source_tensor",0.483102040614729
1796,"oldpeak_source_tensor",0.483092685048433
1797,"age_spline",0.483081554534293
1798,"oldpeak_source_tensor",0.483072207201738
1799,"cp_source_tensor",0.483062648588593
1800,"oldpeak_source_tensor",0.483053309037121
1801,"sex_source_tensor",0.483043651911499
1802,"oldpeak_source_tensor",0.483034315855107
1803,"oldpeak_source_tensor",0.483024987380339
1804,"oldpeak_source_tensor",0.483015666477523
1805,"sex_source_tensor",0.483006025724232
1806,"oldpeak_source_tensor",0.482996708302717
1807,"thalach_spline",0.482985123330644
1808,"oldpeak_source_tensor",0.4829758118249
1809,"oldpeak_source_tensor",0.482966507872438
1810,"sex_source_tensor",0.482956884241397
1811,"oldpeak_source_tensor",0.482947583759074
1812,"oldpeak_source_tensor",0.482938290819142
1813,"cp_source_tensor",0.482928786960684
1814,"oldpeak_source_tensor",0.482919501734816
1815,"sex_source_tensor",0.482909904373735
1816,"age_spline",0.48289886913609
1817,"trestbps_spline",0.48288706453358
1818,"oldpeak_source_tensor",0.482877784219123
1819,"oldpeak_source_tensor",0.482868511424966
1820,"sex_source_tensor",0.482858925654521
1821,"oldpeak_source_tensor",0.482849656310869
1822,"oldpeak_source_tensor",0.48284039447669
1823,"cp_source_tensor",0.482830926665618
1824,"oldpeak_source_tensor",0.48282167250723
1825,"oldpeak_source_tensor",0.482812425840567
1826,"sex_source_tensor",0.482802862148832
1827,"oldpeak_source_tensor",0.482793618914645
1828,"oldpeak_source_tensor",0.482784383161415
1829,"oldpeak_spline",0.482771255468908
1830,"sex_source_tensor",0.482761708257807
1831,"oldpeak_source_tensor",0.482752477718019
1832,"oldpeak_source_tensor",0.482743254648028
1833,"oldpeak_source_tensor",0.482734039038332
1834,"sex_source_tensor",0.482724507943323
1835,"thalach_spline",0.482713051753579
1836,"age_spline",0.482702108928997
1837,"oldpeak_source_tensor",0.48269289557978
1838,"cp_source_tensor",0.482683474915408
1839,"oldpeak_source_tensor",0.482674269184201
1840,"oldpeak_source_tensor",0.48266507089485
1841,"sex_source_tensor",0.48265556188899
1842,"oldpeak_source_tensor",0.482646367002476
1843,"oldpeak_source_tensor",0.482637179547144
1844,"restecg_one-hot",0.482619211893666
1845,"oldpeak_source_tensor",0.482610027159427
1846,"cp_source_tensor",0.482600634181352
1847,"oldpeak_source_tensor",0.482591457027558
1848,"oldpeak_source_tensor",0.482582287280911
1849,"trestbps_spline",0.482570646203881
1850,"sex_source_tensor",0.482561165031698
1851,"oldpeak_source_tensor",0.482551999448459
1852,"oldpeak_source_tensor",0.482542841260658
1853,"age_spline",0.482531987109526
1854,"cp_source_tensor",0.482522619620936
1855,"oldpeak_source_tensor",0.48251346946767
1856,"sex_source_tensor",0.48250400943045
1857,"oldpeak_source_tensor",0.482494862643264
1858,"oldpeak_source_tensor",0.482485723231452
1859,"oldpeak_source_tensor",0.48247659118566
1860,"sex_source_tensor",0.482467147058162
1861,"oldpeak_source_tensor",0.48245801836529
1862,"oldpeak_source_tensor",0.482448897027933
1863,"thalach_spline",0.482437561883261
1864,"cp_source_tensor",0.482428237195148
1865,"oldpeak_source_tensor",0.482419121599964
1866,"oldpeak_source_tensor",0.482410013345146
1867,"sex_source_tensor",0.482400591729047
1868,"oldpeak_source_tensor",0.482391486812537
1869,"oldpeak_source_tensor",0.48238238922594
1870,"sex_source_tensor",0.482372987418948
1871,"oldpeak_source_tensor",0.482363893165655
1872,"age_spline",0.482353127963309
1873,"oldpeak_source_tensor",0.482344041470947
1874,"cp_source_tensor",0.482334754319884
1875,"oldpeak_source_tensor",0.482325675284967
1876,"oldpeak_source_tensor",0.482316603550958
1877,"sex_source_tensor",0.482307218645576
1878,"oldpeak_source_tensor",0.482298150225714
1879,"trestbps_spline",0.482286653721596
1880,"oldpeak_source_tensor",0.482277593316029
1881,"sex_source_tensor",0.482268224364567
1882,"oldpeak_source_tensor",0.48225916726634
1883,"oldpeak_source_tensor",0.482250117447289
1884,"oldpeak_source_tensor",0.482241074898208
1885,"sex_source_tensor",0.482231721652936
1886,"oldpeak_source_tensor",0.48222268239831
1887,"oldpeak_source_tensor",0.482213650403343
1888,"cp_source_tensor",0.482204413646194
1889,"thalach_spline",0.482193201226415
1890,"age_spline",0.482182522085995
1891,"oldpeak_source_tensor",0.482173496078874
1892,"sex_source_tensor",0.48216416453126
1893,"oldpeak_source_tensor",0.482155141810571
1894,"oldpeak_source_tensor",0.482146126332319
1895,"oldpeak_source_tensor",0.482137118087357
1896,"sex_source_tensor",0.482127802158514
1897,"oldpeak_source_tensor",0.482118797187193
1898,"oldpeak_spline",0.482105980692514
1899,"cp_one-hot",0.482088335021604
1900,"sex_source_tensor",0.482079032576115
1901,"oldpeak_source_tensor",0.482070039327313
1902,"oldpeak_source_tensor",0.48206105328799
1903,"oldpeak_source_tensor",0.482052074449048
1904,"sex_source_tensor",0.482042787563935
1905,"oldpeak_source_tensor",0.482033811980627
1906,"oldpeak_source_tensor",0.482024843587524
1907,"oldpeak_source_tensor",0.48201588237556
1908,"sex_source_tensor",0.482006611021612
1909,"oldpeak_source_tensor",0.481997653052638
1910,"age_spline",0.481987081588796
1911,"oldpeak_source_tensor",0.481978131173182
1912,"sex_source_tensor",0.481968874760621
1913,"oldpeak_source_tensor",0.481959927581424
1914,"thalach_spline",0.481948822019473
1915,"oldpeak_source_tensor",0.481939880205487
1916,"trestbps_spline",0.481928549561166
1917,"oldpeak_source_tensor",0.48191961561459
1918,"sex_source_tensor",0.481910371855588
1919,"oldpeak_source_tensor",0.4819014411338
1920,"cp_source_tensor",0.481892313902389
1921,"oldpeak_source_tensor",0.481883390444742
1922,"oldpeak_source_tensor",0.481874474121099
1923,"sex_source_tensor",0.481865255277538
1924,"oldpeak_source_tensor",0.481856342169823
1925,"oldpeak_source_tensor",0.481847436186066
1926,"restecg_one-hot",0.481830020164358
1927,"oldpeak_source_tensor",0.481821116597333
1928,"age_spline",0.481810618765912
1929,"cp_source_tensor",0.481801512519963
1930,"oldpeak_source_tensor",0.481792616534438
1931,"oldpeak_source_tensor",0.481783727649126
1932,"sex_source_tensor",0.48177453465632
1933,"oldpeak_source_tensor",0.481765648963917
1934,"oldpeak_source_tensor",0.481756770361767
1935,"cp_source_tensor",0.481747696031968
1936,"oldpeak_source_tensor",0.481738824626894
1937,"sex_source_tensor",0.481729656366652
1938,"oldpeak_source_tensor",0.481720788145764
1939,"oldpeak_source_tensor",0.481711926997642
1940,"oldpeak_source_tensor",0.4817030729134
1941,"sex_source_tensor",0.481693919905292
1942,"oldpeak_source_tensor",0.481685068992936
1943,"thalach_spline",0.48167408492036
1944,"oldpeak_source_tensor",0.481665239217601
1945,"age_spline",0.481654826606506
1946,"trestbps_spline",0.481643632485077
1947,"cp_source_tensor",0.481634591318826
1948,"oldpeak_source_tensor",0.481625753725207
1949,"sex_source_tensor",0.481616618268467
1950,"oldpeak_source_tensor",0.481607783837755
1951,"oldpeak_source_tensor",0.481598956443914
1952,"oldpeak_source_tensor",0.481590136078113
1953,"sex_source_tensor",0.4815810158008
1954,"oldpeak_source_tensor",0.481572198585702
1955,"oldpeak_source_tensor",0.481563388388821
1956,"oldpeak_source_tensor",0.481554585201353
1957,"sex_source_tensor",0.481545480075187
1958,"oldpeak_source_tensor",0.481536680026277
1959,"oldpeak_source_tensor",0.481527886976999
1960,"cp_source_tensor",0.481518896575776
1961,"oldpeak_source_tensor",0.481510110620628
1962,"oldpeak_spline",0.481497583133915
1963,"sex_source_tensor",0.481488499283071
1964,"oldpeak_source_tensor",0.481479717583969
1965,"age_spline",0.48146938667071
1966,"oldpeak_source_tensor",0.481460612243934
1967,"sex_source_tensor",0.481451542888126
1968,"oldpeak_source_tensor",0.481442771584455
1969,"oldpeak_source_tensor",0.481434007253142
1970,"thalach_spline",0.481423131358555
1971,"oldpeak_source_tensor",0.481414372114142
1972,"cp_source_tensor",0.481405415407035
1973,"oldpeak_source_tensor",0.481396663217991
1974,"sex_source_tensor",0.481387615295379
1975,"oldpeak_source_tensor",0.481378866216409
1976,"oldpeak_source_tensor",0.481370124086299
1977,"oldpeak_source_tensor",0.48136138889635
1978,"sex_source_tensor",0.481352355950629
1979,"oldpeak_source_tensor",0.481343623858786
1980,"trestbps_spline",0.481332580837305
1981,"oldpeak_source_tensor",0.481323856270623
1982,"age_spline",0.481313607927926
1983,"cp_source_tensor",0.481304684333949
1984,"oldpeak_source_tensor",0.481295967031875
1985,"sex_source_tensor",0.481286950383214
1986,"oldpeak_source_tensor",0.481278236167905
1987,"oldpeak_source_tensor",0.481269528864356
1988,"oldpeak_source_tensor",0.481260828463923
1989,"sex_source_tensor",0.481251826727672
1990,"oldpeak_source_tensor",0.481243129402143
1991,"oldpeak_source_tensor",0.48123443897015
1992,"cp_source_tensor",0.481225555710735
1993,"oldpeak_source_tensor",0.481216872250976
1994,"sex_source_tensor",0.481207894541156
1995,"oldpeak_source_tensor",0.481199214148029
1996,"thalach_spline",0.481188450983336
1997,"oldpeak_source_tensor",0.481179775556074
1998,"oldpeak_source_tensor",0.481171106999301
1999,"sex_source_tensor",0.481162145143331
2000,"age_spline",0.481151972507436
